,Filename,Num_qa
6156,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03199651_nihms-1856079/page_11.txt,15
6157,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02133196_jci-129-123791/page_0.txt,11
6158,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT00902044_zlj1688/page_4.txt,2
6159,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04424641_LSA-2022-01481/page_12.txt,12
6160,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04619004_jco-41-5363/page_43.txt,16
6161,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT01865617_nihms816737/page_3.txt,12
6162,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02576665_main/page_17.txt,15
6163,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT02650414_41591_2021_1326_MOESM1_ESM/page_131.txt,13
6164,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT02030847_nihms-1710467/page_22.txt,12
6165,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04265534_pone.0259241/page_7.txt,11
6166,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02923349_jitc-2021-004235/page_4.txt,14
6167,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00948961_nihms-981204/page_6.txt,6
6168,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT03275493_fimmu-13-922212/page_21.txt,15
6169,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01772732_cmar-11-4449/page_15.txt,12
6170,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02417662_e020690.full/page_4.txt,15
6171,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03476681_13046_2023_Article_2649/page_29.txt,4
6172,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01229150_mdw008/page_2.txt,9
6173,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT04720313_1081827/page_8.txt,12
6174,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03902197_fimmu-11-581116/page_3.txt,15
6175,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03953599_American J Hematol - 2022 - Wang - A novel adoptive synthetic TCR and antigen receptor  STAR  T‐Cell therapy for B‐Cell/page_15.txt,5
6176,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03125577_Media-Pack-2023/page_21.txt,7
6177,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02053220_71.full/page_23.txt,5
6178,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT02650414_41591_2021_1326_MOESM1_ESM/page_260.txt,10
6179,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03810807_41467_2021_Article_23912/page_2.txt,15
6180,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT01626495_nihms-1693199/page_13.txt,12
6181,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01015443_1471-2407-11-430/page_1.txt,10
6182,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02403193_nihms-1788541/page_19.txt,8
6183,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01865617_Factors associated with outcomes after a second CD19-targeted CAR T-cell infusion for refractory B-cell malignancies - PMC/page_4.txt,9
6184,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01903993_lctt-8-067/page_13.txt,20
6185,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/705_1849_2022-11-15/705_1849_2022-11-15.txt,11
6186,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_340.txt,1
6187,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT00730613_emss-71141/page_23.txt,15
6188,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03726515_43018_2023_709_MOESM1_ESM/page_14.txt,9
6189,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01295827_mdz011/page_12.txt,3
6190,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02720614_s12885-016-2314-1/page_4.txt,15
6191,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01866410_fonc-09-00132/page_8.txt,15
6192,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT01935843_13238_2017_article_440/page_8.txt,15
6193,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_126.txt,4
6194,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00753415_s12967-020-02228-9/page_12.txt,9
6195,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02775435_CAS-114-3330/page_15.txt,4
6196,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01513174_main/page_10.txt,14
6197,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03789604_164197952116940/page_64.txt,4
6198,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02058433_BCP-85-2292/page_0.txt,11
6199,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00297089_zlj1075/page_3.txt,12
6200,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03849469_125514s071s090lbl/page_10.txt,9
6201,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01494558_12885_2020_Article_6780/page_6.txt,12
6202,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01105247_nihms503881/page_12.txt,14
6203,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT02030847_nihms-1710467/page_14.txt,8
6204,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00047385_nihms491916/page_4.txt,4
6205,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02631044_advancesADV2020003503/page_12.txt,13
6206,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03850444_IJC-148-2313/page_16.txt,14
6207,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03386929_CAM4-11-2790/page_12.txt,15
6208,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00879866_s12967-015-0397-0/page_7.txt,14
6209,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT02028455_nihms-1810365/page_5.txt,11
6210,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04392505_fonc-13-1217424/page_7.txt,7
6211,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00981058_THATCHER_Necitumumab_Lancet%20Oncol_OCR/page_14.txt,4
6212,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04777994_41586_2023_Article_6575/page_62.txt,15
6213,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04009317_41392_2023_Article_1538/page_7.txt,10
6214,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04392505_fonc-13-1217424/page_8.txt,8
6215,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03836066_CTCAE_4.0_2009-05-29_QuickReference_8.5x11/page_4.txt,2
6216,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02000947_nihms864345/page_30.txt,12
6217,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02316002_jamaoncol-5-1283-s001/page_59.txt,10
6218,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02897479_10.1177_17588359221133546/page_1.txt,7
6219,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03157128_nihms-1624218/page_13.txt,15
6220,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03726515_43018_2023_709_MOESM1_ESM/page_92.txt,4
6221,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03972189_41392_2023_Article_1454/page_2.txt,13
6222,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02576665_main/page_13.txt,3
6223,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00800202_1896/page_9.txt,8
6224,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02209376_nihms930576/page_3.txt,14
6225,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00753415_s12967-020-02228-9/page_16.txt,12
6226,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02713529_jitc-2020-001006/page_0.txt,1
6227,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01158144_s12885-016-2234-0/page_1.txt,6
6228,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05234606_cm9-137-338/page_20.txt,14
6229,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_jmir_v19i11e354_app1/page_150.txt,2
6230,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04267575_cancers-15-03688/page_1.txt,12
6231,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02430974_pone.0140794/page_18.txt,12
6232,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03090659_13045_2018_Article_681/page_1.txt,11
6233,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02135406_jciinsight-3-120505/page_6.txt,10
6234,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01336634_nihms808313/page_8.txt,8
6235,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04428905_s13187-021-01958-8/page_5.txt,15
6236,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_525.txt,15
6237,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_718.txt,8
6238,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01295827_nihms-1820504/page_6.txt,3
6239,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02316002_jamaoncol-5-1283-s001/page_75.txt,10
6240,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_9.txt,7
6241,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01513174_main/page_6.txt,7
6242,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02360761_13063_2016_Article_1312/page_5.txt,14
6243,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04916236_main/page_44.txt,14
6244,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT02030847_nihms-1710467/page_21.txt,12
6245,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_526.txt,2
6246,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02259114_/page_7.txt,15
6247,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03275285_Sarclisa/page_43.txt,13
6248,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_113.txt,9
6249,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01511081_nihms-1677927/page_2.txt,8
6250,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02411448_main/page_7.txt,18
6251,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03219268_s41591-023-02593-0/page_6.txt,15
6252,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT01747486_jco-38-2862/page_4.txt,3
6253,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/703_628_2022-11-15/703_628_2022-11-15.txt,11
6254,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03186118_nihms-1558705/page_5.txt,15
6255,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT03953599_American J Hematol - 2022 - Wang - A novel adoptive synthetic TCR and antigen receptor  STAR  T‐Cell therapy for B‐Cell/page_23.txt,6
6256,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03244306_jci-129-125423/page_5.txt,12
6257,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02628080_s13550-021-00871-x/page_7.txt,14
6258,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/704_7464_2022-11-15/704_7464_2022-11-15.txt,11
6259,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT02587689_koni-06-03-1284722/page_6.txt,9
6260,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02659059_JCO.18.01042/page_13.txt,1
6261,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT04133636_BLOOD_BLD-2022-015526-mmc1/page_1.txt,15
6262,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02864992_280_2022_Article_4441/page_2.txt,14
6263,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT02215967_T cells expressing an anti–B-cell maturation antigen chimeric antigen receptor cause remissions of multiple myeloma - PMC/page_16.txt,8
6264,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT02028455_nihms-1810365/page_24.txt,15
6265,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02450903_CAS-109-2863/page_10.txt,14
6266,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03798743_12885_2022_Article_10045/page_20.txt,1
6267,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01753414_nihms-1600144/page_2.txt,7
6268,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03454451_e005802.full/page_4.txt,5
6269,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT01747486_jco-38-2862/page_26.txt,15
6270,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03505710_nihms-1781059/page_29.txt,11
6271,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04383938_main/page_10.txt,9
6272,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03173417_advancesADV2020001466/page_10.txt,15
6273,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02195479_bloodBLD2020010439-suppl1/page_3.txt,8
6274,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04424641_LSA-2022-01481/page_24.txt,11
6275,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01532089_jamaoncol-5-1448-s001/page_91.txt,14
6276,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01190527_jamaoncol-3-1358-s001/page_30.txt,13
6277,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_02/703_2770_2021-11-23/703_2770_2021-11-23.txt,1
6278,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02029729_ott-10-4239/page_15.txt,9
6279,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03598296_TCA-10-1993/page_2.txt,7
6280,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02576431_eje-21-1259/page_18.txt,12
6281,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01532089_jamaoncol-5-1448-s001/page_12.txt,14
6282,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03307785_jitc-2021-003924/page_9.txt,15
6283,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00520676_s40268-013-0032-6/page_7.txt,15
6284,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05102214_CTM2-12-e754/page_4.txt,2
6285,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04836728_s41419-022-04882-x/page_26.txt,8
6286,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01204307_AJRCCM186101025/page_16.txt,13
6287,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/704_7482_2022-11-15/704_7482_2022-11-15.txt,5
6288,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_106.txt,2
6289,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03573700_main/page_9.txt,14
6290,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02685670_main/page_2.txt,11
6291,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01869166_13045_2016_Article_378/page_14.txt,2
6292,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT02435849_advancesadv2020002757/page_4.txt,9
6293,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2/NCT01373047_nihms622123/page_1.txt,13
6294,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03798743_12885_2022_Article_10045/page_22.txt,14
6295,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Protocol/15042024/NCT02142738/page_18.txt,9
6296,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01090765_nihms-1037551/page_9.txt,7
6297,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02752126_jamaoncol-e217664-s001/page_10.txt,14
6298,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02572843_jco.21.00276/page_18.txt,1
6299,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT03751293_e005145.full/page_15.txt,15
6300,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03485378_12885_2019_Article_6392/page_36.txt,15
6301,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02635061_fonc-11-696512/page_18.txt,7
6302,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT03361748_jitc-2020-000734/page_41.txt,5
6303,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT03310619_CD013365/page_148.txt,13
6304,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02115464_jamaoncol-e212328-s001/page_95.txt,15
6305,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_jmir_v19i11e354_app1/page_97.txt,1
6306,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01044069_advancesADV2020003885/page_13.txt,4
6307,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01204307_AJRCCM186101025/page_4.txt,6
6308,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/703_2365_2022-11-15/703_2365_2022-11-15.txt,14
6309,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01626495_nihms-993969/page_16.txt,3
6310,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02289456_fonc-08-00253/page_10.txt,11
6311,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01951469_jamanetwopen-e2255050-s001/page_11.txt,13
6312,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01605916_hyx144/page_19.txt,11
6313,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_jmir_v19i11e354_app1/page_90.txt,10
6314,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03875092_main/page_14.txt,10
6315,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01578551_oncolo_23_7_859/page_3.txt,11
6316,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01003899_theoncologist_13419/page_0.txt,6
6317,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03447678_main/page_15.txt,6
6318,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03512015_bmjopen-2018-025483/page_5.txt,9
6319,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/704_410_2022-11-15/704_410_2022-11-15.txt,8
6320,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT03310619_CD013365/page_35.txt,12
6321,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03485378_12885_2019_Article_6392/page_34.txt,11
6322,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02920996_10637_2017_Article_545/page_4.txt,12
6323,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_519.txt,1
6324,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01351415_jamaoncol-e183486-s001/page_85.txt,13
6325,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01772732_cmar-11-4449/page_0.txt,12
6326,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05013450_41586_2023_6797_MOESM1_ESM/page_2.txt,6
6327,CT-Documents-Hub/50-CQAGen/Pending/CART-Abstracts/20240315_01/704_408_2022-11-15/704_408_2022-11-15.txt,8
6328,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT01865617_nihms816737/page_24.txt,11
6329,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT04338620_jamaoncol-e232751-s001/page_32.txt,11
6330,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00946712_nihms-1754604/page_18.txt,13
6331,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01865617_Factors associated with outcomes after a second CD19-targeted CAR T-cell infusion for refractory B-cell malignancies - PMC/page_12.txt,11
6332,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_01_v2_sus/NCT01416974_main/page_8.txt,14
6333,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02824458_CTM2-10-e33/page_25.txt,8
6334,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_515.txt,6
6335,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2_sus/NCT03548207_flowCore/page_541.txt,14
6336,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00970684_oncolo_24_4_457/page_2.txt,13
6337,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00365963_jmir_v19i11e354_app1/page_144.txt,1
6338,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02316002_jamaoncol-5-1283-s001/page_94.txt,13
6339,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02998528_nihms-1860418/page_12.txt,14
6340,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03134872_8703.00/page_16.txt,8
6341,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03789604_164197952116940/page_5.txt,2
6342,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT00915005_fcvm-09-1071701/page_23.txt,12
6343,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03849469_125514s071s090lbl/page_28.txt,14
6344,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03789604_164197952116940/page_34.txt,6
6345,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT05888402_fimmu-14-1341584/page_1.txt,2
6346,CT-Documents-Hub/50-CQAGen/Pending/CART-Paper/20240307_00_v2/NCT01722149_Gulati_aberrant_Lck_signal_via_CD28_am.ass.o.cancer/page_13.txt,7
6347,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02621398_jamaoncol-6-848-s001/page_36.txt,9
6348,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01165216_s10637-015-0243-5/page_4.txt,3
6349,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03789604_164197952116940/page_29.txt,10
6350,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02576665_main/page_6.txt,14
6351,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT02424617_bjc2016428a/page_0.txt,15
6352,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT03950674_main/page_7.txt,14
6353,CT-Documents-Hub/50-CQAGen/Pending/NSCLC-Paper/20240315_00_v2/NCT01351415_jamaoncol-e183486-s001/page_112.txt,9
